=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.01.23 11:33:07 =~=~=~=~=~=~=~=~=~=~=~=,,,,,
IR,Red,(approx. 2 minutes of readings),,,"(test data only, data filtering/amplification may need tweaking)"
67050,72642,,,,
67024,72618,,,,
67028,72640,,,,
67031,72627,,,,
67030,72623,,,,
67023,72621,,,,
67021,72609,,,,
67043,72637,,,,
67040,72639,,,,
67038,72657,,,,
67028,72647,,,,
67032,72648,,,,
67011,72646,,,,
67036,72655,,,,
67040,72656,,,,
67040,72664,,,,
67043,72648,,,,
67059,72641,,,,
67043,72628,,,,
67041,72641,,,,
67046,72662,,,,
67033,72646,,,,
67052,72651,,,,
67022,72631,,,,
67025,72632,,,,
67025,72658,,,,
67040,72645,,,,
67056,72644,,,,
67026,72635,,,,
67020,72642,,,,
67032,72635,,,,
67031,72636,,,,
67022,72661,,,,
67019,72659,,,,
67028,72652,,,,
67036,72656,,,,
67022,72665,,,,
67043,72658,,,,
67035,72681,,,,
67051,72658,,,,
67042,72679,,,,
67042,72648,,,,
67036,72645,,,,
67034,72657,,,,
67051,72635,,,,
67047,72651,,,,
67022,72646,,,,
67026,72645,,,,
67039,72658,,,,
67041,72657,,,,
67048,72652,,,,
67047,72651,,,,
67025,72673,,,,
67031,72657,,,,
67023,72658,,,,
67023,72685,,,,
67028,72680,,,,
67022,72686,,,,
67046,72678,,,,
67046,72693,,,,
67067,72674,,,,
67054,72670,,,,
67051,72686,,,,
67063,72650,,,,
67062,72666,,,,
67077,72682,,,,
67049,72683,,,,
67031,72679,,,,
67034,72675,,,,
67039,72665,,,,
67039,72673,,,,
67046,72659,,,,
67043,72672,,,,
67024,72677,,,,
67054,72663,,,,
67031,72699,,,,
67041,72673,,,,
67033,72685,,,,
67037,72687,,,,
67034,72688,,,,
67046,72691,,,,
67033,72677,,,,
67033,72703,,,,
67053,72691,,,,
67045,72676,,,,
67051,72666,,,,
67061,72667,,,,
67062,72689,,,,
67045,72683,,,,
67024,72671,,,,
67047,72672,,,,
67039,72685,,,,
67029,72685,,,,
67047,72688,,,,
67024,72661,,,,
67054,72672,,,,
67033,72669,,,,
67032,72665,,,,
67033,72690,,,,
67038,72697,,,,
67054,72703,,,,
67052,72708,,,,
67059,72721,,,,
67041,72690,,,,
67055,72705,,,,
67076,72671,,,,
67062,72694,,,,
67055,72689,,,,
67066,72705,,,,
67059,72717,,,,
67054,72705,,,,
67042,72700,,,,
67053,72700,,,,
67050,72690,,,,
67045,72687,,,,
67057,72698,,,,
67047,72710,,,,
67041,72706,,,,
67029,72726,,,,
67052,72733,,,,
67053,72728,,,,
67063,72724,,,,
67072,72721,,,,
67071,72732,,,,
67071,72726,,,,
67063,72716,,,,
67095,72727,,,,
67082,72707,,,,
67076,72729,,,,
67071,72717,,,,
67077,72724,,,,
67072,72726,,,,
67059,72730,,,,
67069,72733,,,,
67072,72708,,,,
67069,72747,,,,
67058,72715,,,,
67069,72731,,,,
67053,72739,,,,
67058,72743,,,,
67071,72742,,,,
67072,72763,,,,
67092,72769,,,,
67078,72762,,,,
67100,72767,,,,
67083,72750,,,,
67096,72768,,,,
67097,72751,,,,
67086,72768,,,,
67102,72763,,,,
67091,72748,,,,
67081,72751,,,,
67088,72772,,,,
67077,72765,,,,
67066,72774,,,,
67084,72753,,,,
67083,72759,,,,
67069,72770,,,,
67071,72746,,,,
67084,72760,,,,
67090,72779,,,,
67065,72782,,,,
67085,72783,,,,
67088,72778,,,,
67066,72787,,,,
67069,72781,,,,
67075,72798,,,,
67110,72795,,,,
67098,72784,,,,
67096,72792,,,,
67095,72784,,,,
67089,72772,,,,
67071,72798,,,,
67078,72776,,,,
67103,72792,,,,
67083,72782,,,,
67093,72806,,,,
67089,72780,,,,
67104,72786,,,,
67087,72799,,,,
67074,72788,,,,
67088,72812,,,,
67099,72807,,,,
67086,72821,,,,
67094,72817,,,,
67083,72820,,,,
67102,72839,,,,
67104,72831,,,,
67106,72834,,,,
67107,72836,,,,
67101,72834,,,,
67102,72833,,,,
67124,72843,,,,
67117,72800,,,,
67113,72800,,,,
67103,72837,,,,
67101,72834,,,,
67099,72826,,,,
67111,72822,,,,
67107,72825,,,,
67111,72837,,,,
67099,72831,,,,
67112,72828,,,,
67112,72852,,,,
67104,72835,,,,
67112,72856,,,,
67093,72858,,,,
67107,72851,,,,
67109,72870,,,,
67119,72849,,,,
67103,72870,,,,
67118,72874,,,,
67122,72862,,,,
67131,72874,,,,
67123,72858,,,,
67119,72842,,,,
67125,72865,,,,
67138,72852,,,,
67136,72863,,,,
67127,72847,,,,
67123,72853,,,,
67115,72870,,,,
67127,72843,,,,
67117,72871,,,,
67116,72858,,,,
67119,72846,,,,
67105,72870,,,,
67117,72875,,,,
67099,72895,,,,
67134,72894,,,,
67115,72887,,,,
67113,72923,,,,
67120,72893,,,,
67131,72902,,,,
67126,72916,,,,
67141,72907,,,,
67150,72882,,,,
67140,72884,,,,
67153,72902,,,,
67152,72908,,,,
67149,72892,,,,
67135,72886,,,,
67130,72898,,,,
67142,72905,,,,
67143,72895,,,,
67132,72909,,,,
67112,72894,,,,
67124,72902,,,,
67132,72902,,,,
67140,72902,,,,
67143,72896,,,,
67149,72937,,,,
67122,72925,,,,
67138,72929,,,,
67132,72935,,,,
67136,72945,,,,
67139,72945,,,,
67147,72919,,,,
67159,72946,,,,
67146,72928,,,,
67173,72936,,,,
67168,72949,,,,
67162,72937,,,,
67144,72931,,,,
67144,72932,,,,
67162,72934,,,,
67143,72935,,,,
67161,72939,,,,
67149,72926,,,,
67152,72931,,,,
67145,72936,,,,
67150,72954,,,,
67167,72958,,,,
67139,72953,,,,
67146,72952,,,,
67149,72963,,,,
67150,72954,,,,
67147,72979,,,,
67165,72940,,,,
67171,72978,,,,
67162,72951,,,,
67169,72955,,,,
67185,72956,,,,
67180,72963,,,,
67168,72965,,,,
67161,72965,,,,
67146,72965,,,,
67163,72980,,,,
67163,72969,,,,
67168,72950,,,,
67166,72977,,,,
67160,72961,,,,
67145,72989,,,,
67147,72981,,,,
67161,72967,,,,
67175,73012,,,,
67177,73006,,,,
67180,72990,,,,
67156,73000,,,,
67163,73005,,,,
67186,73000,,,,
67190,72989,,,,
67201,72997,,,,
67177,72999,,,,
67180,72994,,,,
67174,72979,,,,
67176,72971,,,,
67146,72967,,,,
67158,72970,,,,
67165,72955,,,,
67137,72955,,,,
67169,72958,,,,
67145,72939,,,,
67148,72952,,,,
67139,72942,,,,
67131,72928,,,,
67134,72910,,,,
67137,72909,,,,
67119,72901,,,,
67118,72897,,,,
67125,72899,,,,
67118,72857,,,,
67120,72837,,,,
67111,72832,,,,
67105,72821,,,,
67091,72807,,,,
67111,72795,,,,
67080,72779,,,,
67087,72764,,,,
67069,72761,,,,
67064,72750,,,,
67067,72735,,,,
67065,72719,,,,
67064,72707,,,,
67062,72698,,,,
67056,72695,,,,
67042,72693,,,,
67033,72696,,,,
67027,72679,,,,
67039,72673,,,,
67048,72681,,,,
67053,72675,,,,
67020,72672,,,,
67026,72637,,,,
67030,72646,,,,
67014,72638,,,,
67065,72655,,,,
67016,72625,,,,
67035,72636,,,,
67034,72645,,,,
67040,72639,,,,
67016,72639,,,,
67021,72637,,,,
67029,72619,,,,
67023,72625,,,,
67042,72628,,,,
66998,72647,,,,
67013,72640,,,,
67013,72649,,,,
67033,72639,,,,
67004,72638,,,,
67009,72650,,,,
67040,72650,,,,
67027,72658,,,,
67037,72647,,,,
67038,72647,,,,
67047,72640,,,,
67060,72634,,,,
67040,72640,,,,
67009,72625,,,,
67022,72647,,,,
67010,72646,,,,
67021,72648,,,,
67022,72647,,,,
67027,72637,,,,
67031,72642,,,,
67039,72652,,,,
67012,72635,,,,
67014,72647,,,,
67033,72661,,,,
67054,72660,,,,
67035,72671,,,,
67025,72652,,,,
67022,72678,,,,
67012,72661,,,,
67020,72660,,,,
67023,72676,,,,
67038,72676,,,,
67033,72657,,,,
67055,72643,,,,
67056,72672,,,,
67037,72658,,,,
67054,72657,,,,
67037,72645,,,,
67045,72664,,,,
67028,72648,,,,
67026,72634,,,,
67029,72645,,,,
67022,72637,,,,
67023,72639,,,,
67025,72639,,,,
67040,72647,,,,
67034,72675,,,,
67027,72668,,,,
67035,72677,,,,
67021,72659,,,,
67025,72676,,,,
67037,72670,,,,
67055,72676,,,,
67017,72666,,,,
67045,72665,,,,
67061,72642,,,,
67048,72667,,,,
67053,72669,,,,
67052,72675,,,,
67033,72667,,,,
67037,72682,,,,
67015,72658,,,,
67047,72648,,,,
67036,72660,,,,
67027,72663,,,,
67016,72677,,,,
67039,72689,,,,
67021,72689,,,,
67021,72684,,,,
67028,72667,,,,
67054,72686,,,,
67052,72685,,,,
67044,72696,,,,
67045,72709,,,,
67055,72700,,,,
67059,72701,,,,
67060,72684,,,,
67059,72694,,,,
67034,72679,,,,
67066,72696,,,,
67065,72683,,,,
67042,72686,,,,
67027,72685,,,,
67030,72676,,,,
67049,72672,,,,
67041,72691,,,,
67054,72682,,,,
67044,72695,,,,
67050,72696,,,,
67041,72704,,,,
67028,72678,,,,
67040,72676,,,,
67043,72700,,,,
67044,72695,,,,
67024,72702,,,,
67044,72714,,,,
67045,72700,,,,
67056,72725,,,,
67054,72707,,,,
67071,72706,,,,
67062,72718,,,,
67070,72691,,,,
67069,72680,,,,
67054,72687,,,,
67041,72684,,,,
67053,72704,,,,
67046,72703,,,,
67062,72688,,,,
67042,72684,,,,
67036,72703,,,,
67053,72695,,,,
67048,72711,,,,
67036,72710,,,,
67059,72711,,,,
67049,72711,,,,
67044,72731,,,,
67055,72714,,,,
67064,72729,,,,
67043,72720,,,,
67061,72748,,,,
67043,72723,,,,
67056,72697,,,,
67056,72721,,,,
67070,72710,,,,
67074,72725,,,,
67060,72713,,,,
67083,72711,,,,
67069,72729,,,,
67057,72710,,,,
67052,72709,,,,
67070,72716,,,,
67054,72708,,,,
67072,72715,,,,
67069,72719,,,,
67064,72728,,,,
67032,72712,,,,
67061,72722,,,,
67042,72741,,,,
67042,72722,,,,
67053,72737,,,,
67046,72755,,,,
67057,72759,,,,
67077,72750,,,,
67078,72762,,,,
67076,72756,,,,
67091,72740,,,,
67088,72737,,,,
67090,72736,,,,
67069,72746,,,,
67085,72734,,,,
67067,72725,,,,
67061,72752,,,,
67074,72749,,,,
67072,72755,,,,
67052,72739,,,,
67060,72744,,,,
67065,72736,,,,
67073,72761,,,,
67086,72748,,,,
67089,72765,,,,
67089,72764,,,,
67075,72760,,,,
67069,72754,,,,
67080,72750,,,,
67056,72792,,,,
67089,72777,,,,
67082,72789,,,,
67075,72786,,,,
67075,72786,,,,
67093,72793,,,,
67070,72776,,,,
67098,72771,,,,
67104,72783,,,,
67086,72782,,,,
67088,72794,,,,
67073,72766,,,,
67085,72807,,,,
67074,72777,,,,
67076,72771,,,,
67079,72776,,,,
67100,72775,,,,
67071,72791,,,,
67088,72771,,,,
67084,72787,,,,
67090,72787,,,,
67075,72801,,,,
67087,72801,,,,
67079,72820,,,,
67069,72805,,,,
67088,72808,,,,
67100,72818,,,,
67086,72832,,,,
67107,72838,,,,
67109,72844,,,,
67100,72837,,,,
67111,72826,,,,
67117,72803,,,,
67116,72819,,,,
67095,72821,,,,
67109,72826,,,,
67106,72804,,,,
67091,72845,,,,
67109,72830,,,,
67100,72837,,,,
67107,72820,,,,
67120,72831,,,,
67117,72830,,,,
67112,72824,,,,
67100,72819,,,,
67109,72837,,,,
67097,72827,,,,
67097,72827,,,,
67095,72848,,,,
67104,72874,,,,
67105,72857,,,,
67107,72863,,,,
67113,72859,,,,
67116,72863,,,,
67110,72853,,,,
67118,72848,,,,
67130,72857,,,,
67125,72861,,,,
67124,72872,,,,
67116,72856,,,,
67125,72854,,,,
67118,72863,,,,
67121,72844,,,,
67114,72864,,,,
67111,72847,,,,
67127,72872,,,,
67114,72870,,,,
67116,72866,,,,
67114,72877,,,,
67108,72899,,,,
67102,72884,,,,
67110,72881,,,,
67141,72915,,,,
67121,72872,,,,
67143,72916,,,,
67145,72905,,,,
67126,72896,,,,
67141,72879,,,,
67135,72876,,,,
67139,72897,,,,
67136,72882,,,,
67103,72882,,,,
67149,72878,,,,
67131,72891,,,,
67124,72901,,,,
67133,72893,,,,
67120,72889,,,,
67134,72890,,,,
67140,72909,,,,
67122,72929,,,,
67128,72917,,,,
67127,72926,,,,
67129,72911,,,,
67152,72917,,,,
67137,72938,,,,
67158,72931,,,,
67139,72943,,,,
67164,72921,,,,
67152,72927,,,,
67145,72929,,,,
67131,72912,,,,
67149,72932,,,,
67156,72929,,,,
67136,72922,,,,
67144,72922,,,,
67147,72947,,,,
67139,72936,,,,
67152,72931,,,,
67143,72940,,,,
67139,72934,,,,
67150,72928,,,,
67137,72957,,,,
67160,72928,,,,
67161,72946,,,,
67144,72945,,,,
67138,72958,,,,
67159,72965,,,,
67171,72963,,,,
67144,72973,,,,
67147,72983,,,,
67176,72982,,,,
67169,72972,,,,
67168,72980,,,,
67168,72974,,,,
67168,72985,,,,
67176,72948,,,,
67164,72980,,,,
67179,72958,,,,
67174,72968,,,,
67161,72968,,,,
67148,72966,,,,
67165,72963,,,,
67161,72951,,,,
67184,72966,,,,
67164,72970,,,,
67190,72972,,,,
67172,72979,,,,
67171,72989,,,,
67163,72977,,,,
67177,73004,,,,
67167,72993,,,,
67181,73009,,,,
67181,73008,,,,
67173,72994,,,,
67177,72994,,,,
67184,72963,,,,
67171,73009,,,,
67196,72979,,,,
67195,72975,,,,
67191,73000,,,,
67186,72986,,,,
67182,72977,,,,
67174,72987,,,,
67165,72959,,,,
67163,72962,,,,
67165,72941,,,,
67153,72930,,,,
67158,72940,,,,
67137,72934,,,,
67137,72929,,,,
67131,72893,,,,
67137,72905,,,,
67128,72896,,,,
67114,72867,,,,
67103,72865,,,,
67097,72854,,,,
67109,72844,,,,
67106,72834,,,,
67093,72805,,,,
67094,72786,,,,
67077,72780,,,,
67101,72770,,,,
67090,72766,,,,
67076,72744,,,,
67072,72740,,,,
67066,72715,,,,
67058,72721,,,,
67036,72689,,,,
67044,72687,,,,
67030,72685,,,,
67065,72669,,,,
67053,72668,,,,
67038,72673,,,,
67034,72677,,,,
67031,72656,,,,
67014,72661,,,,
67026,72663,,,,
67033,72670,,,,
67043,72679,,,,
67039,72677,,,,
67034,72682,,,,
67030,72652,,,,
67031,72647,,,,
67046,72641,,,,
67045,72651,,,,
67035,72633,,,,
67043,72642,,,,
67025,72645,,,,
67040,72641,,,,
67023,72634,,,,
67039,72639,,,,
67042,72632,,,,
67030,72638,,,,
67022,72638,,,,
67035,72650,,,,
67025,72654,,,,
67037,72672,,,,
67021,72672,,,,
67036,72656,,,,
67042,72671,,,,
67023,72668,,,,
67043,72658,,,,
67036,72685,,,,
67047,72663,,,,
67027,72661,,,,
67043,72657,,,,
67059,72684,,,,
67043,72657,,,,
67035,72649,,,,
67059,72648,,,,
67031,72667,,,,
67040,72674,,,,
67035,72663,,,,
67044,72642,,,,
67027,72659,,,,
67029,72673,,,,
67014,72661,,,,
67024,72672,,,,
67015,72678,,,,
67039,72686,,,,
67036,72680,,,,
67035,72686,,,,
67029,72681,,,,
67044,72677,,,,
67041,72689,,,,
67039,72663,,,,
67049,72676,,,,
67031,72671,,,,
67054,72677,,,,
67052,72680,,,,
67047,72673,,,,
67057,72654,,,,
67050,72676,,,,
67052,72680,,,,
67036,72684,,,,
67041,72672,,,,
67042,72668,,,,
67029,72666,,,,
67053,72680,,,,
67029,72686,,,,
67032,72680,,,,
67019,72698,,,,
67063,72717,,,,
67070,72704,,,,
67051,72699,,,,
67050,72706,,,,
67041,72704,,,,
67046,72709,,,,
67048,72692,,,,
67060,72684,,,,
67068,72686,,,,
67056,72695,,,,
67052,72704,,,,
67064,72691,,,,
67029,72686,,,,
67061,72693,,,,
67040,72693,,,,
67059,72674,,,,
67055,72704,,,,
67040,72692,,,,
67038,72710,,,,
67051,72692,,,,
67046,72721,,,,
67056,72696,,,,
67046,72728,,,,
67066,72708,,,,
67057,72707,,,,
67055,72719,,,,
67054,72705,,,,
67065,72695,,,,
67071,72702,,,,
67066,72705,,,,
67068,72699,,,,
67069,72708,,,,
67044,72719,,,,
67053,72695,,,,
67041,72689,,,,
67059,72708,,,,
67054,72680,,,,
67066,72708,,,,
67051,72711,,,,
67048,72686,,,,
67041,72696,,,,
67041,72711,,,,
67037,72719,,,,
67025,72708,,,,
67042,72702,,,,
67064,72720,,,,
67051,72713,,,,
67048,72702,,,,
67057,72713,,,,
67066,72705,,,,
67067,72699,,,,
67054,72716,,,,
67051,72704,,,,
67025,72715,,,,
67042,72712,,,,
67058,72701,,,,
67044,72700,,,,
67050,72715,,,,
67056,72708,,,,
67058,72720,,,,
67058,72696,,,,
67052,72709,,,,
67044,72721,,,,
67041,72724,,,,
67045,72735,,,,
67053,72741,,,,
67066,72721,,,,
67042,72727,,,,
67076,72747,,,,
67054,72748,,,,
67084,72742,,,,
67076,72742,,,,
67071,72734,,,,
67058,72708,,,,
67085,72731,,,,
67048,72733,,,,
67062,72712,,,,
67065,72738,,,,
67068,72728,,,,
67055,72724,,,,
67074,72720,,,,
67060,72735,,,,
67051,72737,,,,
67042,72748,,,,
67058,72755,,,,
67061,72745,,,,
67061,72768,,,,
67078,72769,,,,
67061,72763,,,,
67095,72754,,,,
67089,72762,,,,
67102,72778,,,,
67081,72762,,,,
67081,72740,,,,
67097,72762,,,,
67100,72760,,,,
67091,72756,,,,
67080,72774,,,,
67082,72756,,,,
67072,72768,,,,
67078,72754,,,,
67072,72750,,,,
67096,72791,,,,
67077,72760,,,,
67070,72759,,,,
67087,72790,,,,
67068,72787,,,,
67080,72785,,,,
67082,72809,,,,
67081,72796,,,,
67085,72813,,,,
67096,72804,,,,
67102,72784,,,,
67103,72794,,,,
67102,72797,,,,
67108,72785,,,,
67105,72812,,,,
67094,72784,,,,
67091,72785,,,,
67088,72787,,,,
67088,72810,,,,
67081,72787,,,,
67115,72789,,,,
67083,72796,,,,
67102,72808,,,,
67096,72812,,,,
67080,72801,,,,
67085,72817,,,,
67086,72814,,,,
67089,72824,,,,
67096,72834,,,,
67124,72838,,,,
67105,72829,,,,
67100,72829,,,,
67090,72820,,,,
67112,72810,,,,
67118,72816,,,,
67118,72808,,,,
67127,72824,,,,
67116,72829,,,,
67089,72833,,,,
67116,72817,,,,
67087,72833,,,,
67095,72828,,,,
67111,72829,,,,
67112,72819,,,,
67101,72820,,,,
67107,72813,,,,
67117,72838,,,,
67094,72843,,,,
67109,72853,,,,
67113,72848,,,,
67115,72864,,,,
67108,72866,,,,
67098,72858,,,,
67098,72878,,,,
67120,72876,,,,
67126,72871,,,,
67114,72874,,,,
67138,72883,,,,
67121,72869,,,,
67130,72841,,,,
67131,72844,,,,
67134,72836,,,,
67126,72857,,,,
67112,72868,,,,
67125,72856,,,,
67114,72842,,,,
67121,72855,,,,
67127,72867,,,,
67119,72841,,,,
67118,72874,,,,
67120,72874,,,,
67119,72866,,,,
67109,72868,,,,
67100,72880,,,,
67115,72876,,,,
67117,72886,,,,
67111,72893,,,,
67137,72893,,,,
67117,72908,,,,
67139,72865,,,,
67145,72899,,,,
67141,72863,,,,
67126,72901,,,,
67151,72875,,,,
67128,72868,,,,
67140,72883,,,,
67116,72891,,,,
67143,72888,,,,
67129,72880,,,,
67132,72890,,,,
67118,72892,,,,
67127,72905,,,,
67132,72906,,,,
67138,72892,,,,
67123,72920,,,,
67157,72945,,,,
67133,72940,,,,
67132,72921,,,,
67124,72916,,,,
67143,72933,,,,
67137,72923,,,,
67142,72929,,,,
67149,72931,,,,
67143,72907,,,,
67131,72916,,,,
67152,72895,,,,
67138,72936,,,,
67129,72922,,,,
67145,72915,,,,
67120,72921,,,,
67154,72928,,,,
67148,72919,,,,
67142,72921,,,,
67148,72936,,,,
67130,72915,,,,
67125,72930,,,,
67120,72952,,,,
67129,72961,,,,
67157,72950,,,,
67155,72954,,,,
67148,72958,,,,
67154,72950,,,,
67154,72945,,,,
67155,72934,,,,
67172,72946,,,,
67159,72954,,,,
67163,72956,,,,
67174,72962,,,,
67154,72921,,,,
67150,72948,,,,
67143,72942,,,,
67140,72935,,,,
67139,72923,,,,
67143,72905,,,,
67129,72922,,,,
67146,72924,,,,
67128,72893,,,,
67122,72878,,,,
67107,72898,,,,
67110,72903,,,,
67124,72899,,,,
67117,72890,,,,
67104,72863,,,,
67119,72848,,,,
67126,72836,,,,
67092,72819,,,,
67100,72807,,,,
67102,72777,,,,
67115,72769,,,,
67092,72760,,,,
67095,72766,,,,
67078,72735,,,,
67068,72731,,,,
67047,72716,,,,
67051,72703,,,,
67054,72694,,,,
67054,72683,,,,
67051,72696,,,,
67038,72668,,,,
67029,72692,,,,
67038,72692,,,,
67030,72690,,,,
67040,72671,,,,
67031,72677,,,,
67037,72683,,,,
67039,72679,,,,
67043,72641,,,,
67045,72626,,,,
67043,72650,,,,
67021,72662,,,,
67020,72641,,,,
67026,72632,,,,
67009,72621,,,,
67028,72619,,,,
67004,72633,,,,
67022,72612,,,,
67009,72620,,,,
67023,72623,,,,
67008,72600,,,,
67022,72607,,,,
67035,72637,,,,
67016,72622,,,,
67020,72636,,,,
67018,72637,,,,
67007,72641,,,,
67016,72641,,,,
67007,72635,,,,
67027,72653,,,,
67026,72660,,,,
67025,72640,,,,
67046,72632,,,,
67038,72637,,,,
67038,72635,,,,
67036,72635,,,,
67029,72645,,,,
67021,72633,,,,
67038,72635,,,,
67030,72614,,,,
67035,72629,,,,
67023,72632,,,,
67021,72623,,,,
67010,72644,,,,
67048,72629,,,,
67026,72653,,,,
67023,72635,,,,
67004,72661,,,,
67022,72655,,,,
67039,72652,,,,
67052,72659,,,,
67049,72651,,,,
67045,72649,,,,
67040,72624,,,,
67052,72654,,,,
67057,72639,,,,
67054,72646,,,,
67032,72655,,,,
67016,72650,,,,
67022,72633,,,,
67035,72631,,,,
67021,72631,,,,
67041,72646,,,,
67027,72660,,,,
67049,72653,,,,
67044,72630,,,,
67027,72661,,,,
67021,72666,,,,
67021,72659,,,,
67022,72658,,,,
67025,72659,,,,
67037,72683,,,,
67038,72657,,,,
67032,72656,,,,
67047,72681,,,,
67064,72650,,,,
67058,72664,,,,
67065,72658,,,,
67055,72669,,,,
67062,72663,,,,
67035,72670,,,,
67026,72666,,,,
67038,72665,,,,
67043,72670,,,,
67045,72665,,,,
67023,72675,,,,
67032,72657,,,,
67031,72675,,,,
67045,72676,,,,
67028,72684,,,,
67026,72689,,,,
67032,72697,,,,
67033,72700,,,,
67029,72708,,,,
67042,72696,,,,
67051,72691,,,,
67062,72707,,,,
67069,72680,,,,
67063,72675,,,,
67056,72709,,,,
67057,72697,,,,
67046,72673,,,,
67047,72688,,,,
67036,72667,,,,
67054,72679,,,,
67049,72682,,,,
67034,72694,,,,
67046,72691,,,,
67038,72683,,,,
67040,72690,,,,
67031,72689,,,,
67043,72706,,,,
67016,72681,,,,
67050,72687,,,,
67045,72697,,,,
67049,72720,,,,
67046,72717,,,,
67049,72696,,,,
67047,72714,,,,
67062,72690,,,,
67070,72690,,,,
67077,72691,,,,
67058,72692,,,,
67057,72695,,,,
67053,72700,,,,
67040,72694,,,,
67028,72691,,,,
67050,72677,,,,
67046,72681,,,,
67047,72689,,,,
67031,72683,,,,
67050,72701,,,,
67041,72685,,,,
67041,72712,,,,
67032,72704,,,,
67057,72735,,,,
67057,72725,,,,
67048,72716,,,,
67057,72730,,,,
67057,72719,,,,
67057,72703,,,,
67079,72721,,,,
67075,72712,,,,
67077,72694,,,,
67080,72705,,,,
67045,72718,,,,
67076,72703,,,,
67049,72710,,,,
67057,72715,,,,
67055,72753,,,,
67037,72686,,,,
67046,72722,,,,
67057,72727,,,,
67054,72726,,,,
67055,72714,,,,
67051,72741,,,,
67061,72736,,,,
67055,72740,,,,
67067,72725,,,,
67067,72750,,,,
67066,72746,,,,
67079,72738,,,,
67074,72714,,,,
67077,72740,,,,
67087,72748,,,,
67077,72732,,,,
67069,72737,,,,
67075,72730,,,,
67066,72729,,,,
67054,72736,,,,
67054,72728,,,,
67070,72743,,,,
67068,72740,,,,
67072,72751,,,,
67076,72727,,,,
67064,72739,,,,
67076,72761,,,,
67059,72741,,,,
67043,72761,,,,
67071,72772,,,,
67078,72772,,,,
67082,72781,,,,
67070,72782,,,,
67088,72775,,,,
67094,72766,,,,
67096,72774,,,,
67089,72769,,,,
67081,72780,,,,
67085,72755,,,,
67067,72764,,,,
67065,72783,,,,
67068,72777,,,,
67076,72777,,,,
67077,72761,,,,
67067,72780,,,,
67085,72789,,,,
67089,72798,,,,
67087,72799,,,,
67072,72797,,,,
67070,72800,,,,
67073,72788,,,,
67088,72808,,,,
67090,72813,,,,
67089,72829,,,,
67097,72805,,,,
67086,72802,,,,
67103,72800,,,,
67106,72791,,,,
67131,72801,,,,
67083,72809,,,,
67108,72805,,,,
67094,72825,,,,
67109,72798,,,,
67080,72818,,,,
67105,72811,,,,
67104,72802,,,,
67104,72811,,,,
67092,72818,,,,
67105,72818,,,,
67093,72811,,,,
67087,72829,,,,
67096,72837,,,,
67075,72841,,,,
67089,72855,,,,
67116,72853,,,,
67118,72832,,,,
67111,72845,,,,
67103,72834,,,,
